"country_of_origin" "count" "highest_score" "lowest_score" "mean_score" "long" "lat" "group" "order" "subregion"
"15919" "Myanmar" 8 81.83 80 80.75 99.5926742553711 22.0891590118408 276 15856 NA
"15920" "Myanmar" 8 81.83 80 80.75 99.8253936767578 22.0497074127197 276 15857 NA
"15921" "Myanmar" 8 81.83 80 80.75 99.9176788330078 22.0280284881592 276 15858 NA
"15922" "Myanmar" 8 81.83 80 80.75 99.9478530883789 21.9883308410645 276 15859 NA
"15923" "Myanmar" 8 81.83 80 80.75 99.9404296875 21.901611328125 276 15860 NA
"15924" "Myanmar" 8 81.83 80 80.75 99.9255828857422 21.82080078125 276 15861 NA
"15925" "Myanmar" 8 81.83 80 80.75 99.9407196044922 21.7587413787842 276 15862 NA
"15926" "Myanmar" 8 81.83 80 80.75 99.9782257080078 21.7016105651855 276 15863 NA
"15927" "Myanmar" 8 81.83 80 80.75 100.041213989258 21.6827640533447 276 15864 NA
"15928" "Myanmar" 8 81.83 80 80.75 100.095504760742 21.6606464385986 276 15865 NA
"15929" "Myanmar" 8 81.83 80 80.75 100.105758666992 21.6170406341553 276 15866 NA
"15930" "Myanmar" 8 81.83 80 80.75 100.089256286621 21.5579090118408 276 15867 NA
"15931" "Myanmar" 8 81.83 80 80.75 100.116798400879 21.5111827850342 276 15868 NA
"15932" "Myanmar" 8 81.83 80 80.75 100.147659301758 21.4805183410645 276 15869 NA
"15933" "Myanmar" 8 81.83 80 80.75 100.214752197266 21.4629878997803 276 15870 NA
"15934" "Myanmar" 8 81.83 80 80.75 100.3505859375 21.5010261535645 276 15871 NA
"15935" "Myanmar" 8 81.83 80 80.75 100.445701599121 21.4840812683105 276 15872 NA
"15936" "Myanmar" 8 81.83 80 80.75 100.531349182129 21.4581050872803 276 15873 NA
"15937" "Myanmar" 8 81.83 80 80.75 100.604591369629 21.4717769622803 276 15874 NA
"15938" "Myanmar" 8 81.83 80 80.75 100.677146911621 21.5049304962158 276 15875 NA
"15939" "Myanmar" 8 81.83 80 80.75 100.835151672363 21.6551761627197 276 15876 NA
"15940" "Myanmar" 8 81.83 80 80.75 101.019340515137 21.7363777160645 276 15877 NA
"15941" "Myanmar" 8 81.83 80 80.75 101.079788208008 21.755859375 276 15878 NA
"15942" "Myanmar" 8 81.83 80 80.75 101.120704650879 21.74609375 276 15879 NA
"15943" "Myanmar" 8 81.83 80 80.75 101.130859375 21.7355480194092 276 15880 NA
"15944" "Myanmar" 8 81.83 80 80.75 101.128120422363 21.7051277160645 276 15881 NA
"15945" "Myanmar" 8 81.83 80 80.75 101.147270202637 21.5816402435303 276 15882 NA
"15946" "Myanmar" 8 81.83 80 80.75 101.138862609863 21.5674800872803 276 15883 NA
"15947" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.1575164794922 14.9930658340454 281 16153 NA
"15948" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.1853485107422 14.9563961029053 281 16154 NA
"15949" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.2159194946289 14.932373046875 281 16155 NA
"15950" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.2798843383789 14.8127937316895 281 16156 NA
"15951" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.302001953125 14.8020992279053 281 16157 NA
"15952" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.3063507080078 14.8905277252197 281 16158 NA
"15953" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.3443832397461 14.902099609375 281 16159 NA
"15954" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.3890151977539 14.8706541061401 281 16160 NA
"15955" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.4137191772461 14.8253421783447 281 16161 NA
"15956" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.3748550415039 14.7661123275757 281 16162 NA
"15957" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.3407287597656 14.7652826309204 281 16163 NA
"15958" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.2992172241211 14.7490234375 281 16164 NA
"15959" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.187744140625 14.340087890625 281 16165 NA
"15960" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.2117156982422 14.2671384811401 281 16166 NA
"15961" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.2808074951172 14.1536130905151 281 16167 NA
"15962" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.3465881347656 14.0569829940796 281 16168 NA
"15963" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.4123077392578 13.9964838027954 281 16169 NA
"15964" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.4937515258789 13.7388191223145 281 16170 NA
"15965" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5673370361328 13.3203125 281 16171 NA
"15966" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5144500732422 12.9439449310303 281 16172 NA
"15967" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5412139892578 12.5962896347046 281 16173 NA
"15968" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5179672241211 12.5141115188599 281 16174 NA
"15969" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5109405517578 12.4118165969849 281 16175 NA
"15970" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5652313232422 12.3934078216553 281 16176 NA
"15971" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5959014892578 12.396484375 281 16177 NA
"15972" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.627197265625 12.4593267440796 281 16178 NA
"15973" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6236801147461 12.5145511627197 281 16179 NA
"15974" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5912094116211 12.579345703125 281 16180 NA
"15975" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5780715942383 12.6671390533447 281 16181 NA
"15976" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5933609008789 12.7130861282349 281 16182 NA
"15977" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6253356933594 12.6128902435303 281 16183 NA
"15978" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.681640625 12.568115234375 281 16184 NA
"15979" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7183609008789 12.5526371002197 281 16185 NA
"15980" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7542419433594 12.5019521713257 281 16186 NA
"15981" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7162094116211 12.40673828125 281 16187 NA
"15982" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6673278808594 12.3370609283447 281 16188 NA
"15983" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6512680053711 12.2870607376099 281 16189 NA
"15984" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6692352294922 12.2275400161743 281 16190 NA
"15985" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.680419921875 12.0243167877197 281 16191 NA
"15986" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6977081298828 12.0299806594849 281 16192 NA
"15987" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.715576171875 12.0574216842651 281 16193 NA
"15988" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7671890258789 12.0592775344849 281 16194 NA
"15989" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7733459472656 11.9773921966553 281 16195 NA
"15990" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7693328857422 11.931640625 281 16196 NA
"15991" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.8131866455078 11.8963871002197 281 16197 NA
"15992" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.8289031982422 11.8610353469849 281 16198 NA
"15993" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.79296875 11.836181640625 281 16199 NA
"15994" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7533721923828 11.8212890625 281 16200 NA
"15995" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.70458984375 11.8245601654053 281 16201 NA
"15996" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.664306640625 11.723876953125 281 16202 NA
"15997" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6517562866211 11.6420412063599 281 16203 NA
"15998" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7449722290039 11.5665044784546 281 16204 NA
"15999" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.776611328125 11.5039548873901 281 16205 NA
"16000" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.8293914794922 11.4281730651855 281 16206 NA
"16001" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.8590850830078 11.3536624908447 281 16207 NA
"16002" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.8678741455078 11.3000497817993 281 16208 NA
"16003" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.8318328857422 11.1305170059204 281 16209 NA
"16004" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7679214477539 11.01025390625 281 16210 NA
"16005" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7140655517578 10.933837890625 281 16211 NA
"16006" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6419906616211 10.917236328125 281 16212 NA
"16007" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.658935546875 10.8368654251099 281 16213 NA
"16008" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7129364013672 10.785888671875 281 16214 NA
"16009" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.8111801147461 10.7432613372803 281 16215 NA
"16010" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.9192886352539 10.7353515625 281 16216 NA
"16011" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.09619140625 10.7756834030151 281 16217 NA
"16012" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.1683578491211 10.7803707122803 281 16218 NA
"16013" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.1965789794922 10.8017091751099 281 16219 NA
"16014" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.2049865722656 10.84130859375 281 16220 NA
"16015" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.2555694580078 10.9007329940796 281 16221 NA
"16016" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.3482971191406 10.9798831939697 281 16222 NA
"16017" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.40185546875 10.9744625091553 281 16223 NA
"16018" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.4891586303711 10.9916505813599 281 16224 NA
"16019" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.6341781616211 11.0456056594849 281 16225 NA
"16020" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.701171875 11.0521974563599 281 16226 NA
"16021" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.79736328125 11.0059080123901 281 16227 NA
"16022" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.9091796875 10.9453125 281 16228 NA
"16023" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.178955078125 11.0399408340454 281 16229 NA
"16024" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.3683624267578 11.1064453125 281 16230 NA
"16025" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.5387191772461 11.1663084030151 281 16231 NA
"16026" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.5841827392578 11.189453125 281 16232 NA
"16027" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.6213836669922 11.1844720840454 281 16233 NA
"16028" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.6536560058594 11.153076171875 281 16234 NA
"16029" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.6905288696289 11.0974607467651 281 16235 NA
"16030" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.70263671875 11.08154296875 281 16236 NA
"16031" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.7222671508789 11.0662593841553 281 16237 NA
"16032" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.7443389892578 11.0621099472046 281 16238 NA
"16033" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.7452163696289 11.0885734558105 281 16239 NA
"16034" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.8285140991211 11.19873046875 281 16240 NA
"16035" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.9611358642578 11.3313474655151 281 16241 NA
"16036" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.4688949584961 11.73828125 281 16242 NA
"16037" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.655517578125 11.9815425872803 281 16243 NA
"16038" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.755615234375 12.1566400527954 281 16244 NA
"16039" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.8509750366211 12.2477531433105 281 16245 NA
"16040" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.1251983642578 12.4341306686401 281 16246 NA
"16041" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.1884307861328 12.5083494186401 281 16247 NA
"16042" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.4601593017578 12.757568359375 281 16248 NA
"16043" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.6675262451172 12.903564453125 281 16249 NA
"16044" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.670166015625 12.9656734466553 281 16250 NA
"16045" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.5850601196289 13.0433101654053 281 16251 NA
"16046" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.5433120727539 13.0396966934204 281 16252 NA
"16047" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.4979476928711 12.9841804504395 281 16253 NA
"16048" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.4243621826172 12.921142578125 281 16254 NA
"16049" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.3896484375 12.920654296875 281 16255 NA
"16050" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.3385696411133 12.949951171875 281 16256 NA
"16051" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.3372497558594 12.979248046875 281 16257 NA
"16052" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.0591812133789 12.991455078125 281 16258 NA
"16053" "Nicaragua" 26 86.58 63.08 80.4580769230769 -87.0093307495117 13.0078125 281 16259 NA
"16054" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.9588851928711 13.0537118911743 281 16260 NA
"16055" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.9331512451172 13.1175298690796 281 16261 NA
"16056" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.9288101196289 13.1793947219849 281 16262 NA
"16057" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.918212890625 13.2235841751099 281 16263 NA
"16058" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.87353515625 13.2665033340454 281 16264 NA
"16059" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.7921371459961 13.27978515625 281 16265 NA
"16060" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.7293014526367 13.2843751907349 281 16266 NA
"16061" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.710693359375 13.3133792877197 281 16267 NA
"16062" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.7295913696289 13.4072265625 281 16268 NA
"16063" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.7635269165039 13.63525390625 281 16269 NA
"16064" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.7706069946289 13.69873046875 281 16270 NA
"16065" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.7589797973633 13.7461423873901 281 16271 NA
"16066" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.733642578125 13.7634763717651 281 16272 NA
"16067" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.6102523803711 13.7748537063599 281 16273 NA
"16068" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.376953125 13.7556638717651 281 16274 NA
"16069" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.3317413330078 13.7700681686401 281 16275 NA
"16070" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.2382354736328 13.8994626998901 281 16276 NA
"16071" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.1512145996094 13.9945802688599 281 16277 NA
"16072" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.0892562866211 14.0372066497803 281 16278 NA
"16073" "Nicaragua" 26 86.58 63.08 80.4580769230769 -86.0403747558594 14.0501461029053 281 16279 NA
"16074" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.9837875366211 13.9656744003296 281 16280 NA
"16075" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.7867202758789 13.8444337844849 281 16281 NA
"16076" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.75341796875 13.85205078125 281 16282 NA
"16077" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.7339324951172 13.8586921691895 281 16283 NA
"16078" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.7277297973633 13.8760738372803 281 16284 NA
"16079" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.731201171875 13.9318361282349 281 16285 NA
"16080" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.6819381713867 13.9825687408447 281 16286 NA
"16081" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.5797805786133 14.0282220840454 281 16287 NA
"16082" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.47705078125 14.1086912155151 281 16288 NA
"16083" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.373779296875 14.2238779067993 281 16289 NA
"16084" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.2841796875 14.2916498184204 281 16290 NA
"16085" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.2083511352539 14.3118162155151 281 16291 NA
"16086" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.1794967651367 14.3433103561401 281 16292 NA
"16087" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.1975631713867 14.3859872817993 281 16293 NA
"16088" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.1914978027344 14.4466304779053 281 16294 NA
"16089" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.1613235473633 14.525146484375 281 16295 NA
"16090" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.1172866821289 14.5706052780151 281 16296 NA
"16091" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.0593719482422 14.5829591751099 281 16297 NA
"16092" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.0365219116211 14.607666015625 281 16298 NA
"16093" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.0486373901367 14.6447267532349 281 16299 NA
"16094" "Nicaragua" 26 86.58 63.08 80.4580769230769 -85.037353515625 14.685546875 281 16300 NA
"16095" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.9851531982422 14.7524423599243 281 16301 NA
"16096" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.8604507446289 14.8097658157349 281 16302 NA
"16097" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.7891616821289 14.7903804779053 281 16303 NA
"16098" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.7297897338867 14.7133779525757 281 16304 NA
"16099" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.6459503173828 14.6610851287842 281 16305 NA
"16100" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.5376510620117 14.6333990097046 281 16306 NA
"16101" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.4535598754883 14.6437015533447 281 16307 NA
"16102" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.3936538696289 14.6917486190796 281 16308 NA
"16103" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.3397979736328 14.7063484191895 281 16309 NA
"16104" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.2919464111328 14.6873540878296 281 16310 NA
"16105" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.2666549682617 14.6981449127197 281 16311 NA
"16106" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.2639617919922 14.738525390625 281 16312 NA
"16107" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.2392120361328 14.7478523254395 281 16313 NA
"16108" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.1923828125 14.7260265350342 281 16314 NA
"16109" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.1507797241211 14.7204103469849 281 16315 NA
"16110" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.1144027709961 14.7310056686401 281 16316 NA
"16111" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.1002883911133 14.7506351470947 281 16317 NA
"16112" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.0929718017578 14.7708988189697 281 16318 NA
"16113" "Nicaragua" 26 86.58 63.08 80.4580769230769 -84.0658187866211 14.7860841751099 281 16319 NA
"16114" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.9722671508789 14.7710933685303 281 16320 NA
"16115" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.8672866821289 14.7944812774658 281 16321 NA
"16116" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.7509231567383 14.8562507629395 281 16322 NA
"16117" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.6736373901367 14.8835439682007 281 16323 NA
"16118" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.635498046875 14.8764162063599 281 16324 NA
"16119" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5897445678711 14.907567024231 281 16325 NA
"16120" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.5365295410156 14.9770011901855 281 16326 NA
"16121" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.4150390625 15.008056640625 281 16327 NA
"16122" "Nicaragua" 26 86.58 63.08 80.4580769230769 -83.1575164794922 14.9930658340454 281 16328 NA
"16123" "Panama" 4 85.83 80.75 83.7075 -81.603271484375 7.33281230926514 282 16330 "Isla de Coiba"
"16124" "Panama" 4 85.83 80.75 83.7075 -81.6581115722656 7.32753896713257 282 16331 "Isla de Coiba"
"16125" "Panama" 4 85.83 80.75 83.7075 -81.7701187133789 7.370361328125 282 16332 "Isla de Coiba"
"16126" "Panama" 4 85.83 80.75 83.7075 -81.85205078125 7.45332002639771 282 16333 "Isla de Coiba"
"16127" "Panama" 4 85.83 80.75 83.7075 -81.8585968017578 7.48017549514771 282 16334 "Isla de Coiba"
"16128" "Panama" 4 85.83 80.75 83.7075 -81.85693359375 7.50766611099243 282 16335 "Isla de Coiba"
"16129" "Panama" 4 85.83 80.75 83.7075 -81.8121566772461 7.59238290786743 282 16336 "Isla de Coiba"
"16130" "Panama" 4 85.83 80.75 83.7075 -81.7522964477539 7.62163066864014 282 16337 "Isla de Coiba"
"16131" "Panama" 4 85.83 80.75 83.7075 -81.728759765625 7.62119102478027 282 16338 "Isla de Coiba"
"16132" "Panama" 4 85.83 80.75 83.7075 -81.6714324951172 7.52343797683716 282 16339 "Isla de Coiba"
"16133" "Panama" 4 85.83 80.75 83.7075 -81.71044921875 7.48554658889771 282 16340 "Isla de Coiba"
"16134" "Panama" 4 85.83 80.75 83.7075 -81.6947250366211 7.42500066757202 282 16341 "Isla de Coiba"
"16135" "Panama" 4 85.83 80.75 83.7075 -81.6134262084961 7.38017559051514 282 16342 "Isla de Coiba"
"16136" "Panama" 4 85.83 80.75 83.7075 -81.603271484375 7.33281230926514 282 16343 "Isla de Coiba"
"16137" "Panama" 4 85.83 80.75 83.7075 -79.0654296875 8.25419902801514 283 16345 "Isla San Jose"
"16138" "Panama" 4 85.83 80.75 83.7075 -79.1103515625 8.20981407165527 283 16346 "Isla San Jose"
"16139" "Panama" 4 85.83 80.75 83.7075 -79.1275329589844 8.25185585021973 283 16347 "Isla San Jose"
"16140" "Panama" 4 85.83 80.75 83.7075 -79.0962905883789 8.29541015625 283 16348 "Isla San Jose"
"16141" "Panama" 4 85.83 80.75 83.7075 -79.0853042602539 8.29580116271973 283 16349 "Isla San Jose"
"16142" "Panama" 4 85.83 80.75 83.7075 -79.0654296875 8.25419902801514 283 16350 "Isla San Jose"
"16143" "Panama" 4 85.83 80.75 83.7075 -78.8983459472656 8.27426719665527 284 16352 "Isla del Rey"
"16144" "Panama" 4 85.83 80.75 83.7075 -78.9181137084961 8.23193359375 284 16353 "Isla del Rey"
"16145" "Panama" 4 85.83 80.75 83.7075 -78.9649429321289 8.32626914978027 284 16354 "Isla del Rey"
"16146" "Panama" 4 85.83 80.75 83.7075 -78.9574203491211 8.3505859375 284 16355 "Isla del Rey"
"16147" "Panama" 4 85.83 80.75 83.7075 -78.9605941772461 8.43583965301514 284 16356 "Isla del Rey"
"16148" "Panama" 4 85.83 80.75 83.7075 -78.916015625 8.458251953125 284 16357 "Isla del Rey"
"16149" "Panama" 4 85.83 80.75 83.7075 -78.8832550048828 8.46025371551514 284 16358 "Isla del Rey"
"16150" "Panama" 4 85.83 80.75 83.7075 -78.8561553955078 8.4482421875 284 16359 "Isla del Rey"
"16151" "Panama" 4 85.83 80.75 83.7075 -78.8391571044922 8.347900390625 284 16360 "Isla del Rey"
"16152" "Panama" 4 85.83 80.75 83.7075 -78.8532257080078 8.30244159698486 284 16361 "Isla del Rey"
"16153" "Panama" 4 85.83 80.75 83.7075 -78.8983459472656 8.27426719665527 284 16362 "Isla del Rey"
"16154" "Panama" 4 85.83 80.75 83.7075 -82.2334976196289 9.38071346282959 285 16364 "Isla Colon"
"16155" "Panama" 4 85.83 80.75 83.7075 -82.2444305419922 9.33408164978027 285 16365 "Isla Colon"
"16156" "Panama" 4 85.83 80.75 83.7075 -82.3217315673828 9.41811561584473 285 16366 "Isla Colon"
"16157" "Panama" 4 85.83 80.75 83.7075 -82.2757797241211 9.43188381195068 285 16367 "Isla Colon"
"16158" "Panama" 4 85.83 80.75 83.7075 -82.2594223022461 9.43027305603027 285 16368 "Isla Colon"
"16159" "Panama" 4 85.83 80.75 83.7075 -82.2334976196289 9.38071346282959 285 16369 "Isla Colon"
"16160" "Panama" 4 85.83 80.75 83.7075 -77.3742218017578 8.65830135345459 286 16371 NA
"16161" "Panama" 4 85.83 80.75 83.7075 -77.39306640625 8.64467716217041 286 16372 NA
"16162" "Panama" 4 85.83 80.75 83.7075 -77.4483413696289 8.56586933135986 286 16373 NA
"16163" "Panama" 4 85.83 80.75 83.7075 -77.478515625 8.49843788146973 286 16374 NA
"16164" "Panama" 4 85.83 80.75 83.7075 -77.4072799682617 8.42724609375 286 16375 NA
"16165" "Panama" 4 85.83 80.75 83.7075 -77.3858871459961 8.35165977478027 286 16376 NA
"16166" "Panama" 4 85.83 80.75 83.7075 -77.3455047607422 8.26953125 286 16377 NA
"16167" "Panama" 4 85.83 80.75 83.7075 -77.2826156616211 8.18706035614014 286 16378 NA
"16168" "Panama" 4 85.83 80.75 83.7075 -77.2123031616211 8.03388595581055 286 16379 NA
"16169" "Panama" 4 85.83 80.75 83.7075 -77.1959915161133 7.97246074676514 286 16380 NA
"16170" "Panama" 4 85.83 80.75 83.7075 -77.2159652709961 7.93251943588257 286 16381 NA
"16171" "Panama" 4 85.83 80.75 83.7075 -77.282958984375 7.90815448760986 286 16382 NA
"16172" "Panama" 4 85.83 80.75 83.7075 -77.3456115722656 7.83652353286743 286 16383 NA
"16173" "Panama" 4 85.83 80.75 83.7075 -77.3627471923828 7.74907255172729 286 16384 NA
"16174" "Panama" 4 85.83 80.75 83.7075 -77.3507766723633 7.70585966110229 286 16385 NA
